Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Avg Spend Per Item,Recent Buyer,High Spender,Satisfaction Encoded,Membership Encoded,Loyalty Score
10019,Female,31,Chicago,Gold,485.25,11,4.6,False,13,Unsatisfied,44.11363636363637,1,0,1,2.0,0.6174603174603175
10020,Male,41,New York,Gold,1490.1,7,3.1,True,40,Unsatisfied,212.87142857142857,0,1,1,2.0,0.446031746031746
10021,Female,32,Houston,Bronze,520.4,16,4.1,False,24,Unsatisfied,32.525,1,0,1,0.0,0.3476190476190476
10022,Male,27,New York,Silver,1420.8,11,3.1,False,27,Neutral,129.16363636363636,1,1,2,1.0,0.5285714285714286
10023,Female,30,Chicago,Gold,1180.8,16,4.8,True,60,Unsatisfied,73.8,0,1,1,2.0,0.319047619047619
10024,Female,30,San Francisco,Bronze,1160.3,19,3.3,True,33,Satisfied,61.06842105263158,0,1,3,0.0,0.49047619047619045
10025,Female,28,Los Angeles,Bronze,430.8,11,4.6,True,53,Unsatisfied,39.163636363636364,0,0,1,0.0,0.16349206349206347
10026,Male,37,Los Angeles,Bronze,830.75,8,3.4,False,10,Unsatisfied,103.84375,1,1,1,0.0,0.4365079365079365
10027,Male,42,Miami,Silver,690.3,7,3.1,True,10,Unsatisfied,98.61428571428571,1,0,1,1.0,0.5365079365079365
10028,Female,30,Chicago,Bronze,450.8,11,4.5,True,58,Satisfied,40.981818181818184,0,0,3,0.0,0.33174603174603173
10029,Female,41,Los Angeles,Bronze,430.8,15,4.0,False,31,Neutral,28.720000000000002,0,0,2,0.0,0.4031746031746032
10030,Male,31,San Francisco,Bronze,1460.5,13,4.8,False,22,Unsatisfied,112.34615384615384,1,1,1,0.0,0.3603174603174603
10031,Male,32,San Francisco,Gold,1190.8,7,3.1,True,46,Unsatisfied,170.1142857142857,0,1,1,2.0,0.40793650793650793
10032,Female,31,Houston,Bronze,710.4,20,4.0,True,21,Satisfied,35.519999999999996,1,0,3,0.0,0.5666666666666667
10033,Male,35,Houston,Bronze,1180.8,12,3.0,False,19,Unsatisfied,98.39999999999999,1,1,1,0.0,0.37936507936507935
10034,Female,27,Chicago,Gold,420.8,13,4.5,True,18,Neutral,32.36923076923077,1,0,2,2.0,0.6857142857142857
10035,Male,33,Chicago,Silver,1460.5,16,3.4,False,17,Satisfied,91.28125,1,1,3,1.0,0.692063492063492
10036,Female,34,Houston,Bronze,1160.3,18,3.1,True,24,Unsatisfied,64.46111111111111,1,1,1,0.0,0.3476190476190476
10037,Male,31,Chicago,Bronze,1190.8,7,3.3,False,12,Unsatisfied,170.1142857142857,1,1,1,0.0,0.4238095238095238
10038,Male,32,Los Angeles,Silver,485.25,12,3.4,False,11,Neutral,40.4375,1,0,2,1.0,0.6301587301587301
10039,Female,30,Chicago,Bronze,1140.6,8,4.9,False,41,Neutral,142.575,0,1,2,0.0,0.3396825396825397
10040,Male,37,San Francisco,Bronze,485.25,20,4.5,True,41,Satisfied,24.2625,0,0,3,0.0,0.4396825396825397
10041,Male,32,Miami,Bronze,410.8,15,3.8,False,27,Unsatisfied,27.386666666666667,1,0,1,0.0,0.32857142857142857
10042,Female,32,San Francisco,Gold,1200.8,11,4.4,True,23,Neutral,109.16363636363636,1,1,2,2.0,0.6539682539682539
10043,Female,29,Miami,Gold,660.3,18,3.6,False,15,Unsatisfied,36.68333333333333,1,0,1,2.0,0.6047619047619047
10044,Male,29,Miami,Gold,485.25,15,4.9,False,24,Satisfied,32.35,1,0,3,2.0,0.7476190476190476
10045,Female,36,New York,Silver,670.3,10,3.6,True,25,Unsatisfied,67.03,1,0,1,1.0,0.44126984126984126
10046,Male,28,Miami,Silver,1150.6,16,4.5,True,23,Satisfied,71.9125,1,1,3,1.0,0.653968253968254
10047,Male,31,Los Angeles,Silver,800.2,16,4.5,False,11,Unsatisfied,50.0125,1,1,1,1.0,0.5301587301587302
10048,Female,37,Chicago,Bronze,670.3,18,4.3,False,23,Unsatisfied,37.23888888888889,1,0,1,0.0,0.35396825396825393
10049,Female,36,Chicago,Gold,800.2,8,3.0,True,27,Neutral,100.025,1,1,2,2.0,0.6285714285714286
10050,Male,32,Houston,Silver,500.75,11,3.2,False,26,Unsatisfied,45.52272727272727,1,0,1,1.0,0.43492063492063493
10051,Female,34,San Francisco,Silver,1190.8,15,4.7,False,22,Neutral,79.38666666666667,1,1,2,1.0,0.5603174603174603
10052,Female,30,Los Angeles,Bronze,670.3,15,3.9,False,16,Neutral,44.68666666666666,1,0,2,0.0,0.4984126984126984
10053,Male,43,Los Angeles,Silver,770.2,16,3.7,True,10,Unsatisfied,48.1375,1,0,1,1.0,0.5365079365079365
10054,Male,36,Chicago,Bronze,700.4,9,3.3,False,39,Satisfied,77.82222222222222,0,0,3,0.0,0.4523809523809524
10055,Female,28,Miami,Gold,1500.1,20,3.6,True,37,Satisfied,75.005,0,1,3,2.0,0.665079365079365
10056,Male,30,Chicago,Gold,500.75,9,4.8,True,39,Neutral,55.638888888888886,0,0,2,2.0,0.5523809523809523
10057,Female,27,San Francisco,Gold,800.2,9,4.2,True,19,Satisfied,88.91111111111111,1,1,3,2.0,0.7793650793650793
10058,Female,35,New York,Gold,800.2,9,3.1,False,15,Satisfied,88.91111111111111,1,1,3,2.0,0.8047619047619048
10059,Female,37,Chicago,Bronze,1140.6,13,3.4,True,40,Unsatisfied,87.73846153846154,0,1,1,0.0,0.24603174603174605
10060,Male,38,Houston,Bronze,780.9,9,3.1,False,40,Neutral,86.76666666666667,0,1,2,0.0,0.346031746031746
10061,Male,27,Chicago,Gold,440.8,18,3.8,False,15,Neutral,24.48888888888889,1,0,2,2.0,0.7047619047619047
10062,Female,43,San Francisco,Bronze,1370.2,10,4.1,True,12,Unsatisfied,137.02,1,1,1,0.0,0.4238095238095238
10063,Female,43,Chicago,Silver,485.25,18,3.3,True,26,Neutral,26.958333333333332,1,0,2,1.0,0.5349206349206349
10064,Female,30,Los Angeles,Silver,1190.8,7,4.2,False,39,Satisfied,170.1142857142857,0,1,3,1.0,0.5523809523809524
10065,Female,37,Chicago,Bronze,430.8,9,4.9,True,25,Neutral,47.86666666666667,1,0,2,0.0,0.44126984126984126
10066,Male,28,Chicago,Gold,1140.6,12,3.8,True,54,Satisfied,95.05,0,1,3,2.0,0.5571428571428572
10067,Female,34,San Francisco,Silver,470.5,12,3.0,True,32,Neutral,39.208333333333336,0,0,2,1.0,0.49682539682539684
10068,Female,30,Miami,Gold,505.75,10,3.8,False,24,Satisfied,50.575,1,0,3,2.0,0.7476190476190476
10069,Male,37,Chicago,Bronze,440.9,11,4.2,True,40,Satisfied,40.08181818181818,0,0,3,0.0,0.446031746031746
10070,Male,31,Chicago,Bronze,710.4,9,3.9,True,54,Satisfied,78.93333333333334,0,0,3,0.0,0.35714285714285715
10071,Female,32,Houston,Gold,800.9,21,4.7,True,50,Satisfied,38.13809523809524,0,1,3,2.0,0.5825396825396826
10072,Male,30,Houston,Silver,1140.6,7,4.8,False,37,Unsatisfied,162.94285714285712,0,1,1,1.0,0.36507936507936506
10073,Female,30,Houston,Bronze,780.2,10,4.7,False,12,Unsatisfied,78.02000000000001,1,0,1,0.0,0.4238095238095238
10074,Male,29,San Francisco,Gold,430.8,13,3.1,False,17,Neutral,33.13846153846154,1,0,2,2.0,0.692063492063492
10075,Male,33,San Francisco,Bronze,660.3,14,4.8,True,39,Neutral,47.16428571428571,0,0,2,0.0,0.35238095238095235
10076,Female,30,Houston,Silver,1490.1,13,3.8,False,54,Satisfied,114.62307692307692,0,1,3,1.0,0.45714285714285713
10077,Female,42,Chicago,Gold,1180.8,18,4.7,True,19,Unsatisfied,65.6,1,1,1,2.0,0.5793650793650793
10078,Male,32,Los Angeles,Bronze,440.9,8,4.1,True,54,Unsatisfied,55.1125,0,0,1,0.0,0.15714285714285714
10079,Female,28,Miami,Bronze,1470.5,15,4.7,False,54,Neutral,98.03333333333333,0,1,2,0.0,0.2571428571428571
10080,Female,27,New York,Bronze,680.3,9,3.2,False,32,Satisfied,75.58888888888889,0,0,3,0.0,0.49682539682539684
10081,Female,30,Chicago,Gold,660.3,8,4.2,True,19,Neutral,82.5375,1,0,2,2.0,0.6793650793650793
10082,Male,41,Houston,Silver,1370.2,13,3.9,True,13,Neutral,105.4,1,1,2,1.0,0.6174603174603175
10083,Male,32,New York,Gold,480.25,21,4.9,False,13,Satisfied,22.86904761904762,1,0,3,2.0,0.8174603174603174
10084,Male,34,Los Angeles,Bronze,1140.6,8,4.8,False,11,Satisfied,142.575,1,1,3,0.0,0.6301587301587301
10085,Male,30,Houston,Silver,480.25,9,4.3,False,40,Neutral,53.361111111111114,0,0,2,1.0,0.446031746031746
10086,Male,34,Houston,Bronze,495.25,16,4.5,False,18,Satisfied,30.953125,1,0,3,0.0,0.5857142857142857
10087,Female,36,New York,Gold,800.2,10,3.6,False,20,Satisfied,80.02000000000001,1,1,3,2.0,0.7730158730158729
10088,Male,30,San Francisco,Silver,480.5,20,3.0,False,23,Neutral,24.025,1,0,2,1.0,0.5539682539682539
10089,Female,27,San Francisco,Gold,1190.8,13,4.0,False,54,Neutral,91.6,0,1,2,2.0,0.4571428571428571
10090,Female,31,Los Angeles,Gold,495.25,10,3.1,False,53,Neutral,49.525,0,0,2,2.0,0.4634920634920634
10091,Male,31,Miami,Silver,1460.5,20,4.0,True,32,Neutral,73.025,0,1,2,1.0,0.49682539682539684
10092,Female,31,Chicago,Gold,660.3,15,3.8,False,21,Unsatisfied,44.019999999999996,1,0,1,2.0,0.5666666666666667
10093,Male,36,Houston,Bronze,1470.5,7,4.7,True,19,Neutral,210.07142857142858,1,1,2,0.0,0.4793650793650793
10094,Male,30,Los Angeles,Bronze,500.75,9,4.7,False,39,Neutral,55.638888888888886,0,0,2,0.0,0.35238095238095235
10095,Male,43,Houston,Bronze,1460.5,9,3.8,False,33,Unsatisfied,162.27777777777777,0,1,1,0.0,0.29047619047619044
10096,Female,43,Chicago,Bronze,1460.5,12,4.7,False,22,Satisfied,121.70833333333333,1,1,3,0.0,0.5603174603174603
10097,Female,32,New York,Silver,480.25,12,4.4,False,39,Unsatisfied,40.020833333333336,0,0,1,1.0,0.35238095238095235
10098,Male,30,New York,Gold,420.8,12,3.4,True,53,Unsatisfied,35.06666666666667,0,0,1,2.0,0.3634920634920634
10099,Female,38,Los Angeles,Gold,690.6,7,4.8,True,22,Neutral,98.65714285714286,1,0,2,2.0,0.6603174603174603
10100,Male,32,Los Angeles,Silver,495.25,20,4.2,True,30,Unsatisfied,24.7625,0,0,1,1.0,0.4095238095238095
10101,Female,32,New York,Silver,430.8,10,4.9,False,13,Unsatisfied,43.08,1,0,1,1.0,0.5174603174603175
10102,Male,42,New York,Silver,1480.3,20,4.5,True,15,Neutral,74.015,1,1,2,1.0,0.6047619047619047
10103,Female,31,San Francisco,Gold,700.4,10,3.8,True,24,Satisfied,70.03999999999999,1,0,3,2.0,0.7476190476190476
10104,Female,34,New York,Silver,1200.8,16,4.2,True,32,Satisfied,75.05,0,1,3,1.0,0.5968253968253968
10105,Female,27,New York,Gold,1370.2,18,4.0,False,24,Satisfied,76.12222222222222,1,1,3,2.0,0.7476190476190476
10106,Male,34,Houston,Bronze,1460.5,13,3.1,True,19,Satisfied,112.34615384615384,1,1,3,0.0,0.5793650793650793
10107,Female,30,Chicago,Bronze,470.5,12,4.0,True,22,Unsatisfied,39.208333333333336,1,0,1,0.0,0.3603174603174603
10108,Female,36,Los Angeles,Silver,440.9,15,3.1,False,33,Unsatisfied,29.39333333333333,0,0,1,1.0,0.3904761904761904
10109,Male,30,Houston,Gold,1470.5,8,3.4,True,37,Neutral,183.8125,0,1,2,2.0,0.5650793650793651
10110,Female,36,New York,Bronze,1200.8,15,4.8,False,41,Neutral,80.05333333333333,0,1,2,0.0,0.3396825396825397
10111,Male,30,Los Angeles,Silver,430.8,8,4.4,False,14,Unsatisfied,53.85,1,0,1,1.0,0.5111111111111111
10112,Male,27,New York,Silver,410.8,16,4.1,False,26,Unsatisfied,25.675,1,0,1,1.0,0.43492063492063493
10113,Male,26,San Francisco,Bronze,1500.1,15,4.0,False,17,Neutral,100.00666666666666,1,1,2,0.0,0.4920634920634921
10114,Male,36,New York,Bronze,780.5,9,3.1,True,21,Satisfied,86.72222222222223,1,1,3,0.0,0.5666666666666667
10115,Female,34,Miami,Silver,440.9,9,4.0,False,43,Neutral,48.98888888888889,0,0,2,1.0,0.4269841269841269
10116,Male,33,San Francisco,Silver,515.75,16,4.1,False,22,Unsatisfied,32.234375,1,0,1,1.0,0.4603174603174603
10117,Male,36,Miami,Silver,660.3,21,3.3,False,20,Neutral,31.44285714285714,1,0,2,1.0,0.573015873015873
10118,Male,34,New York,Bronze,485.25,9,3.6,False,41,Satisfied,53.916666666666664,0,0,3,0.0,0.4396825396825397
10119,Female,32,San Francisco,Bronze,1490.1,8,4.5,True,41,Neutral,186.2625,0,1,2,0.0,0.3396825396825397
10120,Female,31,Los Angeles,Silver,690.6,7,4.7,False,18,Unsatisfied,98.65714285714286,1,0,1,1.0,0.4857142857142857
10121,Male,43,Chicago,Bronze,1160.3,11,3.2,True,32,Satisfied,105.48181818181818,0,1,3,0.0,0.49682539682539684
10122,Male,36,Chicago,Gold,420.8,9,3.8,True,12,Unsatisfied,46.75555555555556,1,0,1,2.0,0.6238095238095238
10123,Female,28,Miami,Silver,460.9,13,4.1,True,52,Unsatisfied,35.45384615384615,0,0,1,1.0,0.2698412698412698
10124,Female,28,Los Angeles,Bronze,1480.1,16,3.0,False,47,Satisfied,92.50625,0,1,3,0.0,0.4015873015873016
10125,Male,30,New York,Bronze,820.9,12,3.6,True,47,Satisfied,68.40833333333333,0,1,3,0.0,0.4015873015873016
10126,Female,41,Los Angeles,Silver,790.2,21,4.7,False,16,Satisfied,37.62857142857143,1,1,3,1.0,0.6984126984126984
10127,Male,37,San Francisco,Gold,1180.8,8,3.1,False,54,Unsatisfied,147.6,0,1,1,2.0,0.3571428571428571
10128,Female,37,Los Angeles,Silver,480.25,16,4.3,False,34,Unsatisfied,30.015625,0,0,1,1.0,0.3841269841269841
10129,Female,37,Chicago,Bronze,520.4,11,4.5,False,14,Satisfied,47.309090909090905,1,0,3,0.0,0.6111111111111112
10130,Male,35,New York,Gold,710.4,13,4.8,False,19,Unsatisfied,54.646153846153844,1,0,1,2.0,0.5793650793650793
10131,Male,31,Los Angeles,Gold,690.4,7,4.5,False,14,Neutral,98.62857142857142,1,0,2,2.0,0.711111111111111
10132,Male,27,Houston,Bronze,1490.1,13,4.6,False,24,Satisfied,114.62307692307692,1,1,3,0.0,0.5476190476190477
10133,Female,32,New York,Gold,440.9,13,4.8,True,17,Unsatisfied,33.91538461538461,1,0,1,2.0,0.5920634920634921
10134,Female,31,Chicago,Gold,690.3,18,3.3,False,10,Satisfied,38.349999999999994,1,0,3,2.0,0.8365079365079364
10135,Male,27,San Francisco,Bronze,1370.2,7,4.4,False,34,Unsatisfied,195.74285714285716,0,1,1,0.0,0.2841269841269841
10136,Female,35,Chicago,Bronze,1500.1,13,4.0,False,15,Neutral,115.39230769230768,1,1,2,0.0,0.5047619047619047
10137,Male,35,Chicago,Silver,1180.8,10,4.5,False,17,Unsatisfied,118.08,1,1,1,1.0,0.49206349206349204
10138,Male,31,Los Angeles,Silver,1450.5,13,4.2,True,46,Satisfied,111.57692307692308,0,1,3,1.0,0.5079365079365079
10139,Female,32,New York,Bronze,460.5,9,3.6,False,18,Satisfied,51.166666666666664,1,0,3,0.0,0.5857142857142857
10140,Male,27,New York,Bronze,1140.6,9,3.8,True,10,Satisfied,126.73333333333332,1,1,3,0.0,0.6365079365079365
10141,Female,32,Miami,Silver,440.9,21,4.9,False,41,Neutral,20.995238095238093,0,0,2,1.0,0.4396825396825397
10142,Male,34,Los Angeles,Gold,1180.8,16,3.3,True,10,Satisfied,73.8,1,1,3,2.0,0.8365079365079364
10143,Male,29,Houston,Silver,440.9,9,3.1,False,26,Neutral,48.98888888888889,1,0,2,1.0,0.5349206349206349
10144,Female,43,Miami,Gold,690.6,11,4.5,True,21,Unsatisfied,62.78181818181818,1,0,1,2.0,0.5666666666666667
10145,Male,28,New York,Bronze,690.6,15,4.2,True,13,Neutral,46.04,1,0,2,0.0,0.5174603174603175
10146,Male,41,Chicago,Bronze,505.75,21,4.0,True,37,Neutral,24.083333333333332,0,0,2,0.0,0.36507936507936506
10147,Female,32,Los Angeles,Gold,810.9,18,3.2,True,27,Satisfied,45.05,1,1,3,2.0,0.7285714285714285
10148,Female,27,Houston,Silver,780.9,8,3.6,True,43,Unsatisfied,97.6125,0,1,1,1.0,0.32698412698412693
10149,Male,42,Miami,Bronze,1120.2,18,3.5,True,18,Neutral,62.233333333333334,1,1,2,0.0,0.48571428571428577
10150,Male,30,Miami,Bronze,440.9,21,3.4,False,17,Unsatisfied,20.995238095238093,1,0,1,0.0,0.39206349206349206
10151,Female,30,Chicago,Bronze,710.4,10,3.5,True,24,Satisfied,71.03999999999999,1,0,3,0.0,0.5476190476190477
10152,Male,35,Los Angeles,Bronze,1370.2,9,3.9,False,18,Unsatisfied,152.24444444444444,1,1,1,0.0,0.38571428571428573
10153,Male,32,Los Angeles,Silver,1200.8,12,3.3,True,25,Satisfied,100.06666666666666,1,1,3,1.0,0.6412698412698413
10154,Female,28,New York,Silver,700.4,15,4.9,True,55,Unsatisfied,46.693333333333335,0,0,1,1.0,0.2507936507936508
10155,Male,31,Houston,Bronze,700.6,9,4.5,True,20,Unsatisfied,77.84444444444445,1,0,1,0.0,0.373015873015873
10156,Female,43,New York,Silver,1460.5,7,3.0,True,56,Satisfied,208.64285714285714,0,1,3,1.0,0.4444444444444444
10157,Female,36,Los Angeles,Silver,810.9,15,4.5,True,41,Unsatisfied,54.059999999999995,0,1,1,1.0,0.33968253968253964
10158,Female,38,Los Angeles,Gold,1180.8,9,4.0,False,15,Satisfied,131.2,1,1,3,2.0,0.8047619047619048
10159,Female,27,Houston,Silver,1370.2,9,3.6,True,10,Unsatisfied,152.24444444444444,1,1,1,1.0,0.5365079365079365
10160,Female,30,Miami,Gold,780.2,9,4.2,True,29,Neutral,86.6888888888889,1,0,2,2.0,0.6158730158730159
10161,Female,31,Houston,Gold,810.9,10,3.0,False,44,Satisfied,81.09,0,1,3,2.0,0.6206349206349207
10162,Male,31,Los Angeles,Bronze,1470.5,10,4.4,False,9,Unsatisfied,147.05,1,1,1,0.0,0.4428571428571429
10163,Female,37,New York,Bronze,420.8,10,4.1,True,19,Satisfied,42.08,1,0,3,0.0,0.5793650793650793
10164,Male,37,Chicago,Gold,780.9,17,4.5,False,21,Unsatisfied,45.93529411764706,1,1,1,2.0,0.5666666666666667
10165,Male,38,Los Angeles,Gold,500.75,11,4.8,True,34,Satisfied,45.52272727272727,0,0,3,2.0,0.6841269841269841
10166,Female,41,Los Angeles,Bronze,470.5,16,3.0,False,36,Neutral,29.40625,0,0,2,0.0,0.37142857142857144
10167,Male,36,Chicago,Silver,800.2,11,4.5,False,13,Satisfied,72.74545454545455,1,1,3,1.0,0.7174603174603175
10168,Female,43,New York,Gold,1450.5,9,4.0,True,11,Satisfied,161.16666666666666,1,1,3,2.0,0.8301587301587301
10169,Female,37,San Francisco,Gold,1190.8,10,4.6,False,54,Neutral,119.08,0,1,2,2.0,0.4571428571428571
10170,Male,36,Chicago,Gold,820.9,15,4.3,False,15,Unsatisfied,54.72666666666667,1,1,1,2.0,0.6047619047619047
10171,Male,32,San Francisco,Bronze,670.3,7,4.1,False,42,Unsatisfied,95.75714285714285,0,0,1,0.0,0.23333333333333334
10172,Male,26,Los Angeles,Gold,470.5,10,3.9,False,11,Unsatisfied,47.05,1,0,1,2.0,0.6301587301587301
10173,Male,37,San Francisco,Bronze,800.2,10,3.4,True,25,Satisfied,80.02000000000001,1,1,3,0.0,0.5412698412698413
10174,Male,29,San Francisco,Silver,1160.3,15,3.4,False,12,Satisfied,77.35333333333332,1,1,3,1.0,0.7238095238095238
10175,Female,32,New York,Bronze,800.2,20,3.5,True,20,Neutral,40.010000000000005,1,1,2,0.0,0.473015873015873
10176,Female,43,Chicago,Gold,1190.8,9,3.3,False,35,Satisfied,132.3111111111111,0,1,3,2.0,0.6777777777777777
10177,Male,37,Chicago,Silver,1450.5,21,4.3,False,28,Unsatisfied,69.07142857142857,1,1,1,1.0,0.4222222222222222
10178,Female,27,New York,Gold,430.8,12,4.1,False,27,Satisfied,35.9,1,0,3,2.0,0.7285714285714285
10179,Female,37,San Francisco,Gold,495.25,17,3.8,False,33,Satisfied,29.13235294117647,0,0,3,2.0,0.6904761904761905
10180,Male,41,Chicago,Silver,450.9,20,4.1,False,15,Satisfied,22.544999999999998,1,0,3,1.0,0.7047619047619048
10181,Female,27,Los Angeles,Bronze,790.2,9,4.5,False,18,Neutral,87.80000000000001,1,1,2,0.0,0.48571428571428577
10182,Male,41,San Francisco,Bronze,520.4,10,3.3,True,37,Satisfied,52.04,0,0,3,0.0,0.4650793650793651
10183,Male,30,Houston,Bronze,800.9,10,3.3,True,20,Satisfied,80.09,1,1,3,0.0,0.573015873015873
10184,Male,31,San Francisco,Silver,1460.5,11,4.8,False,22,Unsatisfied,132.77272727272728,1,1,1,1.0,0.4603174603174603
10185,Male,30,Los Angeles,Bronze,660.3,11,3.3,False,22,Satisfied,60.027272727272724,1,0,3,0.0,0.5603174603174603
10186,Female,35,Houston,Gold,690.6,21,3.9,True,26,Neutral,32.885714285714286,1,0,2,2.0,0.6349206349206349
10187,Male,30,Los Angeles,Silver,780.2,7,4.8,False,9,Unsatisfied,111.45714285714287,1,0,1,1.0,0.5428571428571429
10188,Female,37,Miami,Gold,1160.3,8,4.7,False,10,Unsatisfied,145.0375,1,1,1,2.0,0.6365079365079365
10189,Female,36,New York,Bronze,810.2,20,4.5,False,24,Unsatisfied,40.510000000000005,1,1,1,0.0,0.3476190476190476
10190,Female,34,Miami,Gold,420.8,9,4.7,False,58,Satisfied,46.75555555555556,0,0,3,2.0,0.5317460317460317
10191,Female,30,Los Angeles,Gold,710.4,13,4.5,True,19,Neutral,54.646153846153844,1,0,2,2.0,0.6793650793650793
10192,Male,36,Chicago,Bronze,1370.2,20,4.5,False,40,Satisfied,68.51,0,1,3,0.0,0.446031746031746
10193,Male,30,Chicago,Bronze,800.9,12,4.8,True,21,Neutral,66.74166666666666,1,1,2,0.0,0.4666666666666667
10194,Male,26,Miami,Gold,500.75,13,3.4,True,42,Satisfied,38.51923076923077,0,0,3,2.0,0.6333333333333333
10195,Female,35,Houston,Silver,800.2,20,4.5,True,11,Satisfied,40.010000000000005,1,1,3,1.0,0.7301587301587301
10196,Female,36,Houston,Bronze,1460.5,12,4.2,False,47,Unsatisfied,121.70833333333333,0,1,1,0.0,0.2015873015873016
10197,Male,26,San Francisco,Silver,800.2,12,3.6,True,11,Neutral,66.68333333333334,1,1,2,1.0,0.6301587301587301
10198,Female,28,San Francisco,Bronze,820.9,10,4.1,False,12,Satisfied,82.09,1,1,3,0.0,0.6238095238095238
10199,Male,28,Los Angeles,Silver,1490.1,11,4.5,False,14,Unsatisfied,135.46363636363637,1,1,1,1.0,0.5111111111111111
